"","departamento","municipio","DANE_code","weapon","day","month","year","gender","age_group"
"3545","ATLANTICO","BARRANQUILLA (CT)",8001000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3546","CALDAS","VILLAMARIA",17873000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3547","CORDOBA","MONITOS",23500000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3548","GUAVIARE","CALAMAR",95015000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3549","NARINO","IPIALES",52356000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3550","NARINO","SAN ANDRES DE TUMACO",52835000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3551","NORTE DE SANTANDER","CONVENCION",54206000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3552","RISARALDA","DOSQUEBRADAS",66170000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3553","RISARALDA","PEREIRA (CT)",66001000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3554","RISARALDA","PEREIRA (CT)",66001000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3555","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3556","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3557","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3558","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3559","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3560","VALLE","FLORIDA",76275000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3561","VALLE","PALMIRA",76520000,"ARMA DE FUEGO","31","03","2010","MASCULINO","ADULTOS"
"3562","VALLE","BUENAVENTURA",76109000,"NO REPORTADO","31","03","2010","MASCULINO","MENORES"
"3563","ATLANTICO","BARRANQUILLA (CT)",8001000,"ARMA BLANCA / CORTOPUNZANTE","1","04","2010","MASCULINO","ADULTOS"
"3564","CUNDINAMARCA","GIRARDOT",25307000,"ARMA BLANCA / CORTOPUNZANTE","1","04","2010","MASCULINO","ADULTOS"
"3565","VALLE","CALI (CT)",76001000,"ARMA BLANCA / CORTOPUNZANTE","1","04","2010","MASCULINO","ADOLESCENTES"
"3566","VALLE","CALI (CT)",76001000,"ARMA BLANCA / CORTOPUNZANTE","1","04","2010","MASCULINO","ADULTOS"
"3567","VALLE","PALMIRA",76520000,"ARMA BLANCA / CORTOPUNZANTE","1","04","2010","MASCULINO","ADULTOS"
"3568","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","1","04","2010","FEMENINO","ADULTOS"
"3569","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3570","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3571","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3572","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3573","ANTIOQUIA","PUERTO BERRIO",5579000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3574","ANTIOQUIA","PUERTO BERRIO",5579000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3575","ANTIOQUIA","PUERTO NARE",5585000,"ARMA DE FUEGO","1","04","2010","FEMENINO","ADOLESCENTES"
"3576","ANTIOQUIA","VEGACHI",5858000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3577","ANTIOQUIA","VEGACHI",5858000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3578","ATLANTICO","SOLEDAD",8758000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3579","ATLANTICO","SOLEDAD",8758000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3580","CALDAS","MANIZALES (CT)",17001000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3581","CAQUETA","EL DONCELLO",18247000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3582","CAUCA","PUERTO TEJADA",19573000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3583","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","1","04","2010","FEMENINO","ADULTOS"
"3584","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3585","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3586","CUNDINAMARCA","COGUA",25200000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3587","GUAJIRA","RIOHACHA (CT)",44001000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3588","HUILA","RIVERA",41615000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3589","META","VILLAVICENCIO (CT)",50001000,"ARMA DE FUEGO","1","04","2010","FEMENINO","ADULTOS"
"3590","NORTE DE SANTANDER","CUCUTA (CT)",54001000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3591","RISARALDA","PEREIRA (CT)",66001000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3592","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","1","04","2010","FEMENINO","ADULTOS"
"3593","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3594","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3595","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3596","VALLE","YUMBO",76892000,"ARMA DE FUEGO","1","04","2010","MASCULINO","ADULTOS"
"3597","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA BLANCA / CORTOPUNZANTE","2","04","2010","MASCULINO","ADULTOS"
"3598","CUNDINAMARCA","SOACHA",25754000,"ARMA BLANCA / CORTOPUNZANTE","2","04","2010","MASCULINO","ADULTOS"
"3599","HUILA","HOBO",41349000,"ARMA BLANCA / CORTOPUNZANTE","2","04","2010","MASCULINO","ADULTOS"
"3600","RISARALDA","PEREIRA (CT)",66001000,"ARMA BLANCA / CORTOPUNZANTE","2","04","2010","MASCULINO","ADULTOS"
"3601","ANTIOQUIA","CANASGORDAS",5138000,"ARMA DE FUEGO","2","04","2010","MASCULINO","ADULTOS"
"3602","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","2","04","2010","MASCULINO","ADOLESCENTES"
"3603","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","2","04","2010","MASCULINO","ADOLESCENTES"
"3604","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","2","04","2010","MASCULINO","ADULTOS"
"3605","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","2","04","2010","MASCULINO","ADULTOS"
"3606","BOLIVAR","CARTAGENA (CT)",13001000,"ARMA DE FUEGO","2","04","2010","MASCULINO","ADULTOS"
"3607","CALDAS","SUPIA",17777000,"ARMA DE FUEGO","2","04","2010","MASCULINO","ADULTOS"
"3608","CORDOBA","CIENAGA DE ORO",23189000,"ARMA DE FUEGO","2","04","2010","MASCULINO","ADULTOS"
"3609","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","2","04","2010","MASCULINO","ADOLESCENTES"
"3610","META","VISTAHERMOSA",50711000,"ARMA DE FUEGO","2","04","2010","MASCULINO","ADULTOS"
"3611","NARINO","SAN ANDRES DE TUMACO",52835000,"ARMA DE FUEGO","2","04","2010","MASCULINO","ADULTOS"
"3612","VALLE","PALMIRA",76520000,"ARMA DE FUEGO","2","04","2010","MASCULINO","ADOLESCENTES"
"3613","CUNDINAMARCA","SOACHA",25754000,"CONTUNDENTES","2","04","2010","MASCULINO","ADULTOS"
"3614","ATLANTICO","BARRANQUILLA (CT)",8001000,"ARMA BLANCA / CORTOPUNZANTE","3","04","2010","MASCULINO","ADULTOS"
"3615","BOYACA","TUNJA (CT)",15001000,"ARMA BLANCA / CORTOPUNZANTE","3","04","2010","MASCULINO","ADULTOS"
"3616","CALDAS","MANIZALES (CT)",17001000,"ARMA BLANCA / CORTOPUNZANTE","3","04","2010","MASCULINO","ADULTOS"
"3617","CAUCA","PIENDAMO",19548000,"ARMA BLANCA / CORTOPUNZANTE","3","04","2010","MASCULINO","ADULTOS"
"3618","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA BLANCA / CORTOPUNZANTE","3","04","2010","MASCULINO","ADULTOS"
"3619","SANTANDER","CABRERA",68121000,"ARMA BLANCA / CORTOPUNZANTE","3","04","2010","MASCULINO","ADULTOS"
"3620","VALLE","CALI (CT)",76001000,"ARMA BLANCA / CORTOPUNZANTE","3","04","2010","MASCULINO","ADOLESCENTES"
"3621","ANTIOQUIA","CAREPA",5147000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3622","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADOLESCENTES"
"3623","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3624","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3625","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3626","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3627","ANTIOQUIA","PUERTO BERRIO",5579000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3628","BOLIVAR","CARTAGENA (CT)",13001000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3629","BOYACA","SOCHA",15757000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3630","CALDAS","MANIZALES (CT)",17001000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3631","CORDOBA","LORICA",23417000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3632","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3633","HUILA","NEIVA (CT)",41001000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3634","HUILA","PITALITO",41551000,"ARMA DE FUEGO","3","04","2010","FEMENINO","ADULTOS"
"3635","META","VILLAVICENCIO (CT)",50001000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3636","META","VILLAVICENCIO (CT)",50001000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3637","NORTE DE SANTANDER","CONVENCION",54206000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3638","TOLIMA","LIBANO",73411000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3639","TOLIMA","LIBANO",73411000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3640","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3641","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3642","VALLE","TULUA",76834000,"ARMA DE FUEGO","3","04","2010","MASCULINO","ADULTOS"
"3643","CUNDINAMARCA","MOSQUERA",25473000,"CONTUNDENTES","3","04","2010","FEMENINO","ADULTOS"
"3644","ANTIOQUIA","ABEJORRAL",5002000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADULTOS"
"3645","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADULTOS"
"3646","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADULTOS"
"3647","BOYACA","PUERTO BOYACA",15572000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADULTOS"
"3648","CALDAS","MANIZALES (CT)",17001000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADULTOS"
"3649","CAQUETA","CARTAGENA DEL CHAIRA",18150000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADULTOS"
"3650","CAQUETA","SAN JOSE DEL FRAGUA",18610000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADULTOS"
"3651","CHOCO","MEDIO SAN JUAN",27450000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADULTOS"
"3652","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADOLESCENTES"
"3653","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADULTOS"
"3654","META","ACACIAS",50006000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADULTOS"
"3655","SANTANDER","GAMBITA",68298000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADULTOS"
"3656","TOLIMA","ESPINAL",73268000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADULTOS"
"3657","VALLE","CALI (CT)",76001000,"ARMA BLANCA / CORTOPUNZANTE","4","04","2010","MASCULINO","ADULTOS"
"3658","ANTIOQUIA","CHIGORODO",5172000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3659","ANTIOQUIA","LA ESTRELLA",5380000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3660","ANTIOQUIA","LA ESTRELLA",5380000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3661","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3662","ATLANTICO","SABANALARGA",8638000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3663","CALDAS","MANIZALES (CT)",17001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3664","CAQUETA","FLORENCIA (CT)",18001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3665","CESAR","VALLEDUPAR (CT)",20001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3666","CORDOBA","MONTELIBANO",23466000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3667","CORDOBA","MONTERIA (CT)",23001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADOLESCENTES"
"3668","CORDOBA","MONTERIA (CT)",23001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3669","CORDOBA","MONTERIA (CT)",23001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3670","CORDOBA","MONTERIA (CT)",23001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3671","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","4","04","2010","FEMENINO","ADULTOS"
"3672","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","4","04","2010","FEMENINO","ADULTOS"
"3673","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3674","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3675","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3676","CUNDINAMARCA","SOACHA",25754000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3677","GUAJIRA","ALBANIA",44035000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3678","GUAJIRA","ALBANIA",44035000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3679","HUILA","CAMPOALEGRE",41132000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3680","MAGDALENA","SANTA MARTA (CT)",47001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3681","META","ACACIAS",50006000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3682","NARINO","PASTO (CT)",52001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3683","NORTE DE SANTANDER","CONVENCION",54206000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3684","PUTUMAYO","PUERTO ASIS",86568000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3685","RISARALDA","SANTA ROSA DE CABAL",66682000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3686","SANTANDER","SAN GIL",68679000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3687","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3688","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3689","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3690","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3691","VALLE","PALMIRA",76520000,"ARMA DE FUEGO","4","04","2010","FEMENINO","ADULTOS"
"3692","VALLE","PRADERA",76563000,"ARMA DE FUEGO","4","04","2010","MASCULINO","ADULTOS"
"3693","ARAUCA","TAME",81794000,"MINA ANTIPERSONA","4","04","2010","MASCULINO","ADULTOS"
"3694","NORTE DE SANTANDER","CONVENCION",54206000,"MINA ANTIPERSONA","4","04","2010","MASCULINO","ADULTOS"
"3695","NORTE DE SANTANDER","CONVENCION",54206000,"MINA ANTIPERSONA","4","04","2010","MASCULINO","ADULTOS"
"3696","NORTE DE SANTANDER","HACARI",54344000,"MINA ANTIPERSONA","4","04","2010","MASCULINO","ADULTOS"
"3697","AMAZONAS","LETICIA (CT)",91001000,"ARMA BLANCA / CORTOPUNZANTE","5","04","2010","FEMENINO","ADOLESCENTES"
"3698","CUNDINAMARCA","SOACHA",25754000,"ARMA BLANCA / CORTOPUNZANTE","5","04","2010","MASCULINO","ADULTOS"
"3699","HUILA","PITALITO",41551000,"ARMA BLANCA / CORTOPUNZANTE","5","04","2010","MASCULINO","ADULTOS"
"3700","META","PUERTO LOPEZ",50573000,"ARMA BLANCA / CORTOPUNZANTE","5","04","2010","MASCULINO","ADULTOS"
"3701","NARINO","EL TABLON DE GOMEZ",52258000,"ARMA BLANCA / CORTOPUNZANTE","5","04","2010","MASCULINO","ADULTOS"
"3702","TOLIMA","IBAGUE (CT)",73001000,"ARMA BLANCA / CORTOPUNZANTE","5","04","2010","MASCULINO","ADULTOS"
"3703","VALLE","BUENAVENTURA",76109000,"ARMA BLANCA / CORTOPUNZANTE","5","04","2010","MASCULINO","ADULTOS"
"3704","ANTIOQUIA","GUARNE",5318000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3705","ANTIOQUIA","ITAGUI",5360000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3706","ANTIOQUIA","ITAGUI",5360000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3707","ANTIOQUIA","ITAGUI",5360000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3708","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","5","04","2010","FEMENINO","ADULTOS"
"3709","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3710","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3711","ATLANTICO","BARRANQUILLA (CT)",8001000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3712","CALDAS","VITERBO",17877000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3713","CAQUETA","LA MONTANITA",18410000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3714","CAUCA","ARGELIA",19050000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3715","CAUCA","BUENOS AIRES",19110000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3716","CESAR","BECERRIL",20045000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3717","CHOCO","ISTMINA",27361000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3718","CORDOBA","MONTELIBANO",23466000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3719","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3720","HUILA","LA ARGENTINA",41378000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3721","MAGDALENA","SANTA MARTA (CT)",47001000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3722","MAGDALENA","SANTA MARTA (CT)",47001000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3723","META","PUERTO LOPEZ",50573000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3724","NARINO","EL TAMBO",52260000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3725","NARINO","SAN ANDRES DE TUMACO",52835000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3726","NARINO","SAN ANDRES DE TUMACO",52835000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3727","NARINO","SANTACRUZ",52699000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3728","PUTUMAYO","ORITO",86320000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3729","RISARALDA","SANTA ROSA DE CABAL",66682000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3730","SUCRE","SAN ONOFRE",70713000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3731","VALLE","ANSERMANUEVO",76041000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3732","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3733","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3734","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3735","VALLE","PALMIRA",76520000,"ARMA DE FUEGO","5","04","2010","MASCULINO","ADULTOS"
"3736","CAUCA","POPAYAN (CT)",19001000,"CONTUNDENTES","5","04","2010","MASCULINO","ADULTOS"
"3737","ARAUCA","ARAUQUITA",81065000,"MINA ANTIPERSONA","5","04","2010","MASCULINO","ADULTOS"
"3738","CAQUETA","CURILLO",18205000,"ARMA BLANCA / CORTOPUNZANTE","6","04","2010","FEMENINO","ADULTOS"
"3739","CAQUETA","CURILLO",18205000,"ARMA BLANCA / CORTOPUNZANTE","6","04","2010","MASCULINO","ADULTOS"
"3740","SANTANDER","BUCARAMANGA (CT)",68001000,"ARMA BLANCA / CORTOPUNZANTE","6","04","2010","MASCULINO","ADOLESCENTES"
"3741","ANTIOQUIA","CAUCASIA",5154000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3742","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3743","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3744","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3745","ANTIOQUIA","SAN JERONIMO",5656000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3746","ANTIOQUIA","TURBO",5837000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3747","ARAUCA","SARAVENA",81736000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3748","CAQUETA","PUERTO RICO",18592000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3749","CAUCA","BUENOS AIRES",19110000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3750","CESAR","AGUSTIN CODAZZI",20013000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3751","CORDOBA","CANALETE",23090000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3752","CORDOBA","MONTERIA (CT)",23001000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3753","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3754","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3755","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3756","GUAJIRA","MAICAO",44430000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3757","GUAVIARE","MIRAFLORES",95200000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3758","MAGDALENA","CIENAGA",47189000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3759","MAGDALENA","SANTA MARTA (CT)",47001000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3760","META","SAN MARTIN",50689000,"ARMA DE FUEGO","6","04","2010","FEMENINO","ADULTOS"
"3761","META","VILLAVICENCIO (CT)",50001000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3762","NORTE DE SANTANDER","LOS PATIOS",54405000,"ARMA DE FUEGO","6","04","2010","FEMENINO","ADULTOS"
"3763","RISARALDA","PEREIRA (CT)",66001000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3764","SUCRE","COROZAL",70215000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3765","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3766","VALLE","JAMUNDI",76364000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
"3767","VALLE","JAMUNDI",76364000,"ARMA DE FUEGO","6","04","2010","MASCULINO","ADULTOS"
